# Region type : patch inlet
# Faces  :      1347
# Area   :      1.67632194e-04
# Time          	sum(phi)
0.003428        	-9.44122928e-05
0.003432        	-9.44799878e-05
0.003436        	-9.45476014e-05
0.00344         	-9.46151376e-05
0.003444        	-9.46825948e-05
0.003448        	-9.47499712e-05
0.003452        	-9.48172637e-05
0.003456        	-9.48844697e-05
0.00346         	-9.49515878e-05
0.003464        	-9.50186151e-05
0.003468        	-9.50855438e-05
0.003472        	-9.51523746e-05
0.003476        	-9.52190985e-05
0.00348         	-9.52857103e-05
0.003484        	-9.53522064e-05
0.003488        	-9.54185821e-05
0.003492        	-9.54848451e-05
0.003496        	-9.55509973e-05
0.0035          	-9.56170443e-05
0.003504        	-9.56829873e-05
0.003508        	-9.57488245e-05
0.003512        	-9.58145467e-05
0.003516        	-9.58801484e-05
0.00352         	-9.59456244e-05
0.003524        	-9.60109763e-05
0.003528        	-9.60762125e-05
0.003532        	-9.61413376e-05
0.003536        	-9.62063570e-05
0.00354         	-9.62712761e-05
0.003544        	-9.63360957e-05
0.003548        	-9.64008166e-05
0.003552        	-9.64654423e-05
0.003556        	-9.65299819e-05
0.00356         	-9.65944436e-05
0.003564        	-9.66588316e-05
0.003568        	-9.67231472e-05
0.003572        	-9.67873924e-05
0.003576        	-9.68515679e-05
0.00358         	-9.69156724e-05
0.003584        	-9.69797054e-05
0.003588        	-9.70436691e-05
0.003592        	-9.71075539e-05
0.003596        	-9.71713509e-05
0.0036          	-9.72350496e-05
0.003604        	-9.72986453e-05
0.003608        	-9.73621336e-05
0.003612        	-9.74255133e-05
0.003616        	-9.74887844e-05
0.00362         	-9.75519450e-05
0.003624        	-9.76150017e-05
0.003628        	-9.76779599e-05
0.003632        	-9.77408211e-05
0.003636        	-9.78035809e-05
0.00364         	-9.78662365e-05
0.003644        	-9.79287872e-05
0.003648        	-9.79912351e-05
0.003652        	-9.80535850e-05
0.003656        	-9.81158410e-05
0.00366         	-9.81780030e-05
0.003664        	-9.82400696e-05
0.003668        	-9.83020387e-05
0.003672        	-9.83639081e-05
0.003676        	-9.84256722e-05
0.00368         	-9.84873239e-05
0.003684        	-9.85488585e-05
0.003688        	-9.86102740e-05
0.003692        	-9.86715702e-05
0.003696        	-9.87327419e-05
0.0037          	-9.87937959e-05
0.003704        	-9.88547343e-05
0.003708        	-9.89155598e-05
0.003712        	-9.89762778e-05
0.003716        	-9.90368945e-05
0.00372         	-9.90974119e-05
0.003724        	-9.91578348e-05
0.003728        	-9.92181659e-05
0.003732        	-9.92784069e-05
0.003736        	-9.93385581e-05
0.00374         	-9.93986161e-05
0.003744        	-9.94585791e-05
0.003748        	-9.95184484e-05
0.003752        	-9.95782259e-05
0.003756        	-9.96379177e-05
0.00376         	-9.96975249e-05
0.003764        	-9.97570545e-05
0.003768        	-9.98165108e-05
0.003772        	-9.98758938e-05
0.003776        	-9.99352011e-05
0.00378         	-9.99944339e-05
0.003784        	-1.00053595e-04
0.003788        	-1.00112681e-04
0.003792        	-1.00171691e-04
0.003796        	-1.00230621e-04
0.0038          	-1.00289470e-04
0.003804        	-1.00348236e-04
0.003808        	-1.00406924e-04
0.003812        	-1.00465532e-04
0.003816        	-1.00524060e-04
0.00382         	-1.00582505e-04
0.003824        	-1.00640861e-04
0.003828        	-1.00699122e-04
0.003832        	-1.00757281e-04
0.003836        	-1.00815330e-04
0.00384         	-1.00873266e-04
0.003844        	-1.00931092e-04
0.003848        	-1.00988813e-04
0.003852        	-1.01046433e-04
0.003856        	-1.01103955e-04
0.00386         	-1.01161377e-04
0.003864        	-1.01218706e-04
0.003868        	-1.01275951e-04
0.003872        	-1.01333115e-04
0.003876        	-1.01390203e-04
0.00388         	-1.01447213e-04
0.003884        	-1.01504135e-04
0.003888        	-1.01560945e-04
0.003892        	-1.01617638e-04
0.003896        	-1.01674216e-04
0.0039          	-1.01730689e-04
0.003904        	-1.01787060e-04
0.003908        	-1.01843339e-04
0.003912        	-1.01899535e-04
0.003916        	-1.01955654e-04
0.00392         	-1.02011701e-04
0.003924        	-1.02067677e-04
0.003928        	-1.02123584e-04
0.003932        	-1.02179418e-04
0.003936        	-1.02235177e-04
0.00394         	-1.02290859e-04
0.003944        	-1.02346467e-04
0.003948        	-1.02402001e-04
0.003952        	-1.02457462e-04
0.003956        	-1.02512852e-04
0.00396         	-1.02568172e-04
0.003964        	-1.02623422e-04
0.003968        	-1.02678598e-04
0.003972        	-1.02733701e-04
0.003976        	-1.02788729e-04
0.00398         	-1.02843682e-04
0.003984        	-1.02898557e-04
0.003988        	-1.02953355e-04
0.003992        	-1.03008077e-04
0.003996        	-1.03062722e-04
0.004           	-1.03117290e-04
0.004004        	-1.03171783e-04
0.004008        	-1.03226199e-04
0.004012        	-1.03280539e-04
0.004016        	-1.03334806e-04
0.00402         	-1.03389001e-04
0.004024        	-1.03443123e-04
0.004028        	-1.03497170e-04
0.004032        	-1.03551142e-04
0.004036        	-1.03605037e-04
0.00404         	-1.03658852e-04
0.004044        	-1.03712587e-04
0.004048        	-1.03766246e-04
0.004052        	-1.03819829e-04
0.004056        	-1.03873338e-04
0.00406         	-1.03926774e-04
0.004064        	-1.03980135e-04
0.004068        	-1.04033421e-04
0.004072        	-1.04086632e-04
0.004076        	-1.04139764e-04
0.00408         	-1.04192817e-04
0.004084        	-1.04245790e-04
0.004088        	-1.04298683e-04
0.004092        	-1.04351495e-04
0.004096        	-1.04404228e-04
0.0041          	-1.04456879e-04
0.004104        	-1.04509448e-04
0.004108        	-1.04561934e-04
0.004112        	-1.04614335e-04
0.004116        	-1.04666647e-04
0.00412         	-1.04718866e-04
0.004124        	-1.04770995e-04
0.004128        	-1.04823035e-04
0.004132        	-1.04874987e-04
0.004136        	-1.04926851e-04
0.00414         	-1.04978623e-04
0.004144        	-1.05030300e-04
0.004148        	-1.05081881e-04
0.004152        	-1.05133368e-04
0.004156        	-1.05184761e-04
0.00416         	-1.05236061e-04
0.004164        	-1.05287266e-04
0.004168        	-1.05338373e-04
0.004172        	-1.05389377e-04
0.004176        	-1.05440279e-04
0.00418         	-1.05491081e-04
0.004184        	-1.05541782e-04
0.004188        	-1.05592382e-04
0.004192        	-1.05642880e-04
0.004196        	-1.05693272e-04
0.0042          	-1.05743555e-04
0.004204        	-1.05793727e-04
0.004208        	-1.05843780e-04
0.004212        	-1.05893714e-04
0.004216        	-1.05943539e-04
0.00422         	-1.05993258e-04
0.004224        	-1.06042868e-04
0.004228        	-1.06092365e-04
0.004232        	-1.06141741e-04
0.004236        	-1.06190994e-04
0.00424         	-1.06240118e-04
0.004244        	-1.06289114e-04
0.004248        	-1.06337979e-04
0.004252        	-1.06386713e-04
0.004256        	-1.06435316e-04
0.00426         	-1.06483789e-04
0.004264        	-1.06532134e-04
0.004268        	-1.06580354e-04
0.004272        	-1.06628452e-04
0.004276        	-1.06676435e-04
0.00428         	-1.06724304e-04
0.004284        	-1.06772063e-04
0.004288        	-1.06819716e-04
0.004292        	-1.06867268e-04
0.004296        	-1.06914721e-04
0.0043          	-1.06962079e-04
0.004304        	-1.07009341e-04
0.004308        	-1.07056508e-04
0.004312        	-1.07103578e-04
0.004316        	-1.07150552e-04
0.00432         	-1.07197431e-04
0.004324        	-1.07244207e-04
0.004328        	-1.07290876e-04
0.004332        	-1.07337438e-04
0.004336        	-1.07383885e-04
0.00434         	-1.07430214e-04
0.004344        	-1.07476424e-04
0.004348        	-1.07522512e-04
0.004352        	-1.07568479e-04
0.004356        	-1.07614329e-04
0.00436         	-1.07660063e-04
0.004364        	-1.07705684e-04
0.004368        	-1.07751191e-04
0.004372        	-1.07796586e-04
0.004376        	-1.07841869e-04
0.00438         	-1.07887041e-04
0.004384        	-1.07932108e-04
0.004388        	-1.07977072e-04
0.004392        	-1.08021929e-04
0.004396        	-1.08066680e-04
0.0044          	-1.08111328e-04
0.004404        	-1.08155874e-04
0.004408        	-1.08200324e-04
0.004412        	-1.08244679e-04
0.004416        	-1.08288926e-04
0.00442         	-1.08333054e-04
0.004424        	-1.08377054e-04
0.004428        	-1.08420920e-04
0.004432        	-1.08464655e-04
0.004436        	-1.08508260e-04
0.00444         	-1.08551745e-04
0.004444        	-1.08595110e-04
0.004448        	-1.08638357e-04
0.004452        	-1.08681487e-04
0.004456        	-1.08724500e-04
0.00446         	-1.08767399e-04
0.004464        	-1.08810187e-04
0.004468        	-1.08852870e-04
0.004472        	-1.08895450e-04
0.004476        	-1.08937936e-04
0.00448         	-1.08980335e-04
0.004484        	-1.09022652e-04
0.004488        	-1.09064890e-04
0.004492        	-1.09107052e-04
0.004496        	-1.09149139e-04
0.0045          	-1.09191152e-04
0.004504        	-1.09233092e-04
0.004508        	-1.09274960e-04
0.004512        	-1.09316759e-04
0.004516        	-1.09358489e-04
0.00452         	-1.09400150e-04
0.004524        	-1.09441744e-04
0.004528        	-1.09483269e-04
0.004532        	-1.09524725e-04
0.004536        	-1.09566114e-04
0.00454         	-1.09607432e-04
0.004544        	-1.09648682e-04
0.004548        	-1.09689860e-04
0.004552        	-1.09730967e-04
0.004556        	-1.09772001e-04
0.00456         	-1.09812964e-04
0.004564        	-1.09853857e-04
0.004568        	-1.09894677e-04
0.004572        	-1.09935427e-04
0.004576        	-1.09976104e-04
0.00458         	-1.10016702e-04
0.004584        	-1.10057222e-04
0.004588        	-1.10097661e-04
0.004592        	-1.10138018e-04
0.004596        	-1.10178290e-04
0.0046          	-1.10218477e-04
0.004604        	-1.10258580e-04
0.004608        	-1.10298597e-04
0.004612        	-1.10338525e-04
0.004616        	-1.10378362e-04
0.00462         	-1.10418109e-04
0.004624        	-1.10457762e-04
0.004628        	-1.10497325e-04
0.004632        	-1.10536797e-04
0.004636        	-1.10576180e-04
0.00464         	-1.10615476e-04
0.004644        	-1.10654683e-04
0.004648        	-1.10693803e-04
0.004652        	-1.10732836e-04
0.004656        	-1.10771784e-04
0.00466         	-1.10810645e-04
0.004664        	-1.10849419e-04
0.004668        	-1.10888102e-04
0.004672        	-1.10926698e-04
0.004676        	-1.10965206e-04
0.00468         	-1.11003628e-04
0.004684        	-1.11041964e-04
0.004688        	-1.11080217e-04
0.004692        	-1.11118390e-04
0.004696        	-1.11156484e-04
0.0047          	-1.11194493e-04
0.004704        	-1.11232415e-04
0.004708        	-1.11270251e-04
0.004712        	-1.11308002e-04
0.004716        	-1.11345667e-04
0.00472         	-1.11383245e-04
0.004724        	-1.11420741e-04
0.004728        	-1.11458151e-04
0.004732        	-1.11495477e-04
0.004736        	-1.11532720e-04
0.00474         	-1.11569884e-04
0.004744        	-1.11606968e-04
0.004748        	-1.11643973e-04
0.004752        	-1.11680903e-04
0.004756        	-1.11717759e-04
0.00476         	-1.11754542e-04
0.004764        	-1.11791257e-04
0.004768        	-1.11827901e-04
0.004772        	-1.11864473e-04
0.004776        	-1.11900971e-04
0.00478         	-1.11937391e-04
0.004784        	-1.11973730e-04
0.004788        	-1.12009986e-04
0.004792        	-1.12046159e-04
0.004796        	-1.12082251e-04
0.0048          	-1.12118263e-04
0.004804        	-1.12154191e-04
0.004808        	-1.12190037e-04
0.004812        	-1.12225800e-04
0.004816        	-1.12261479e-04
0.00482         	-1.12297076e-04
0.004824        	-1.12332593e-04
0.004828        	-1.12368033e-04
0.004832        	-1.12403396e-04
0.004836        	-1.12438686e-04
0.00484         	-1.12473904e-04
0.004844        	-1.12509050e-04
0.004848        	-1.12544124e-04
0.004852        	-1.12579126e-04
0.004856        	-1.12614052e-04
0.00486         	-1.12648909e-04
0.004864        	-1.12683695e-04
0.004868        	-1.12718408e-04
0.004872        	-1.12753046e-04
0.004876        	-1.12787609e-04
0.00488         	-1.12822099e-04
0.004884        	-1.12856512e-04
0.004888        	-1.12890847e-04
0.004892        	-1.12925103e-04
0.004896        	-1.12959280e-04
0.0049          	-1.12993374e-04
0.004904        	-1.13027387e-04
0.004908        	-1.13061317e-04
0.004912        	-1.13095167e-04
0.004916        	-1.13128937e-04
0.00492         	-1.13162628e-04
0.004924        	-1.13196242e-04
0.004928        	-1.13229779e-04
0.004932        	-1.13263237e-04
0.004936        	-1.13296615e-04
0.00494         	-1.13329913e-04
0.004944        	-1.13363129e-04
0.004948        	-1.13396263e-04
0.004952        	-1.13429314e-04
0.004956        	-1.13462284e-04
0.00496         	-1.13495171e-04
0.004964        	-1.13527974e-04
0.004968        	-1.13560694e-04
0.004972        	-1.13593328e-04
0.004976        	-1.13625878e-04
0.00498         	-1.13658346e-04
0.004984        	-1.13690730e-04
0.004988        	-1.13723030e-04
0.004992        	-1.13755249e-04
0.004996        	-1.13787388e-04
0.005           	-1.13819447e-04
0.005004        	-1.13851430e-04
0.005008        	-1.13883335e-04
0.005012        	-1.13915164e-04
0.005016        	-1.13946917e-04
0.00502         	-1.13978598e-04
0.005024        	-1.14010207e-04
0.005028        	-1.14041745e-04
0.005032        	-1.14073216e-04
0.005036        	-1.14104615e-04
0.00504         	-1.14135946e-04
0.005044        	-1.14167210e-04
0.005048        	-1.14198407e-04
0.005052        	-1.14229541e-04
0.005056        	-1.14260614e-04
0.00506         	-1.14291625e-04
0.005064        	-1.14322574e-04
0.005068        	-1.14353460e-04
0.005072        	-1.14384284e-04
0.005076        	-1.14415046e-04
0.00508         	-1.14445748e-04
0.005084        	-1.14476394e-04
0.005088        	-1.14506984e-04
0.005092        	-1.14537514e-04
0.005096        	-1.14567986e-04
0.0051          	-1.14598401e-04
0.005104        	-1.14628759e-04
0.005108        	-1.14659057e-04
0.005112        	-1.14689290e-04
0.005116        	-1.14719457e-04
0.00512         	-1.14749553e-04
0.005124        	-1.14779576e-04
0.005128        	-1.14809522e-04
0.005132        	-1.14839393e-04
0.005136        	-1.14869189e-04
0.00514         	-1.14898911e-04
0.005144        	-1.14928563e-04
0.005148        	-1.14958143e-04
0.005152        	-1.14987653e-04
0.005156        	-1.15017093e-04
0.00516         	-1.15046463e-04
0.005164        	-1.15075760e-04
0.005168        	-1.15104985e-04
0.005172        	-1.15134137e-04
0.005176        	-1.15163216e-04
0.00518         	-1.15192220e-04
0.005184        	-1.15221151e-04
0.005188        	-1.15250008e-04
0.005192        	-1.15278793e-04
0.005196        	-1.15307510e-04
0.0052          	-1.15336160e-04
0.005204        	-1.15364745e-04
0.005208        	-1.15393267e-04
0.005212        	-1.15421723e-04
0.005216        	-1.15450114e-04
0.00522         	-1.15478441e-04
0.005224        	-1.15506703e-04
0.005228        	-1.15534901e-04
0.005232        	-1.15563033e-04
0.005236        	-1.15591095e-04
0.00524         	-1.15619089e-04
0.005244        	-1.15647010e-04
0.005248        	-1.15674857e-04
0.005252        	-1.15702630e-04
0.005256        	-1.15730330e-04
0.00526         	-1.15757959e-04
0.005264        	-1.15785520e-04
0.005268        	-1.15813014e-04
0.005272        	-1.15840442e-04
0.005276        	-1.15867807e-04
0.00528         	-1.15895107e-04
0.005284        	-1.15922345e-04
0.005288        	-1.15949526e-04
0.005292        	-1.15976644e-04
0.005296        	-1.16003697e-04
0.0053          	-1.16030685e-04
0.005304        	-1.16057603e-04
0.005308        	-1.16084451e-04
0.005312        	-1.16111232e-04
0.005316        	-1.16137952e-04
0.00532         	-1.16164612e-04
0.005324        	-1.16191215e-04
0.005328        	-1.16217762e-04
0.005332        	-1.16244249e-04
0.005336        	-1.16270676e-04
0.00534         	-1.16297043e-04
0.005344        	-1.16323350e-04
0.005348        	-1.16349591e-04
0.005352        	-1.16375764e-04
0.005356        	-1.16401867e-04
0.00536         	-1.16427900e-04
0.005364        	-1.16453863e-04
0.005368        	-1.16479758e-04
0.005372        	-1.16505589e-04
0.005376        	-1.16531359e-04
0.00538         	-1.16557071e-04
0.005384        	-1.16582726e-04
0.005388        	-1.16608325e-04
0.005392        	-1.16633868e-04
0.005396        	-1.16659359e-04
0.0054          	-1.16684801e-04
0.005404        	-1.16710192e-04
0.005408        	-1.16735536e-04
0.005412        	-1.16760832e-04
0.005416        	-1.16786084e-04
0.00542         	-1.16811293e-04
0.005424        	-1.16836460e-04
0.005428        	-1.16861587e-04
0.005432        	-1.16886673e-04
0.005436        	-1.16911715e-04
0.00544         	-1.16936712e-04
0.005444        	-1.16961661e-04
